Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
120040105000273,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,185,615,3.32,3.35,945.5,1459928.47,1011.08,1495088.06,134.53,282655.86,677.68,1057674.54
120040105000274,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,38,151,3.97,4.3,107.11,41345.45,452.22,15644.44,45.09,17428.15,326.24,35437.44
120040105000275,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,284,871,3.07,2.44,868.91,465318.11,913.97,448203.84,588.85,375216.91,814.49,335139.62
120040105000276,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,249,891,3.58,3.34,634.27,234100.8,698.82,212721.66,357.43,228737.36,628.79,231772.88
120040105000277,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,232,807,3.48,4.09,1064.22,1595315.44,1246.96,1641617.87,744.96,1294053.03,1057.77,1507014.99
120040105000278,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,307,1065,3.47,3.25,658.77,335129.85,766.06,307412.52,416.98,290272.03,705.1,287680.48
120040105000279,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,219,814,3.72,3.37,1363.08,4111857.3,1477.79,4289258.81,729.11,1954718.03,1177.92,2630900.59
120040105000280,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,174,654,3.76,3.17,397.95,396862.81,672.26,486891.69,311.19,238720.7,652.07,278106.63
120040105000281,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,173,612,3.54,2.67,827.8,857162.05,1053.01,853180.53,519.28,545367.43,915.01,599067.2
120040105000282,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,228,824,3.61,2.81,767.83,983833.08,879.73,1028995.18,479.26,636612.45,776.23,800985.59
120040105000283,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,253,867,3.43,2.87,902.78,643590.55,997.39,616555.34,512.66,493322.54,884.36,522358.58
120040105000284,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,368,1382,3.76,3.8,807.4,571112.1,861.23,562804.95,426.16,348190.3,707.66,379028.04
120040105000285,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,355,1312,3.7,3.13,626.01,363346.2,745.75,343482.84,352.01,237235.33,660.75,241318.42
120040105000286,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,411,1519,3.7,3.33,678.45,642819.45,832.36,660591.59,459.48,489751.01,782.95,581404.41
120040105000287,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,296,1103,3.73,3.9,1061.98,1134117.88,1110.76,1132020.82,567.89,949681.14,983.02,1236412.23
120040105000288,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,184,668,3.63,2.9,1206.71,2541734.04,1306.09,2621729.69,678.87,1325886.84,1088.21,1680981.57
120040105000289,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,358,1290,3.6,3.02,845.4,626441.29,911.61,615111.69,478.96,440510.45,800.98,478812.08
120040105000290,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,221,806,3.65,3.55,4669.69,47982194.46,4891,49179468.34,2571.13,24673559.98,3728.69,31480544.9
120040105000291,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,215,803,3.73,3.45,524.65,433802.29,757.05,450131.37,407.7,268936.33,680.52,263228.76
120040105000292,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,265,1030,3.89,3.42,627.12,369934.05,738.61,353279.95,379.59,256103.3,661.38,259858.53
120040105000293,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,346,1261,3.64,3.22,1177.51,1551059.33,1265.28,1555633.66,646.34,982621.58,963.37,1159444.23
120040105000294,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,344,1261,3.67,3.32,790.28,494942.21,860.31,478502.84,441.13,380777.06,733.45,418767.14
120040105000295,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,413,1558,3.77,3.64,656.27,642922.82,852.32,667967.24,376.92,409694.17,753.84,535454.09
120040105000296,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,301,1045,3.47,3.54,1063.44,1129631.63,1151.42,1121757.98,597.85,726077.32,930.97,820696.76
120040105000297,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,283,1004,3.55,3.11,698.96,1211233.07,1030.24,1445229.63,648.73,1738577.65,1088.71,2440117.82
120040105000298,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,181,641,3.54,2.62,557.39,306741.61,663.73,294601.39,389.15,273263.66,645.1,287927.53
120040105000299,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,87,344,3.95,4.7,727.79,1280230.54,801.49,1351708.38,405.85,636363.84,738.15,913983.78
120040105000300,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,304,1025,3.37,2.66,1212.69,2069572.97,1316.64,2110251.87,1109.19,110277448.18,1676.02,165784485.42
120040105000301,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,363,1310,3.61,3.01,604.44,852728.45,751.41,949968.96,414.99,476296.55,707.38,605271.25
120040105000302,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,226,797,3.53,2.46,662.26,287558.29,733.68,266065.07,397.91,336142.86,670.34,383788.87
120040105000303,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,326,1193,3.66,3.28,575.93,330172.94,663.44,322255.34,377.67,228162.23,600.09,229062.08
120040105000304,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,299,1169,3.91,3.43,482.69,368264.75,638.6,387737.49,261.21,244529.76,586.5,358568.82
120040105000305,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,244,610,2.5,0.98,2395.43,3839836.77,2519.34,3725807.26,1724.27,3546935.59,2206.37,3474773.88
120040105000306,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,339,1252,3.69,2.97,831.51,1830906.06,939.6,1967812.88,444.72,790296.53,795.57,1135250.27
120040105000307,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,449,1839,4.1,3.79,644.33,192006.56,725.08,157435.89,316.73,164966.69,628.51,131349.1
120040105000308,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,173,632,3.65,2.8,717.88,828178.03,771.39,848758.65,419.13,426686.62,649.91,511912.85
120040105000309,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,276,1004,3.64,2.55,1031.37,1963464.16,1138.63,2045862.44,602.06,1136297,931.59,1451854.9
120040105000310,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,267,977,3.66,2.98,890.57,1405222.26,1016.16,1476074.43,505.91,812830.2,884.17,1086759.31
120040105000311,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,348,1276,3.67,3.55,716.17,945805.59,868.39,1014886.69,400.4,505758.54,766.45,687932.4
120040105000312,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,482,1759,3.65,3.6,1129.22,1993760.71,1234.21,2049676.11,626.91,1140481.78,940.37,1416265.24
120040105000313,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,445,1726,3.88,4.17,948.27,1468501.65,1031.73,1511749.92,549.97,1096285.11,901.72,1480717.9
120040105000314,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),2,0,280,886,3.16,1.87,1659.13,3661442.93,1814.67,3722683.59,963.78,2219839.72,1484.14,2646973.7
120040105000315,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,454,1577,3.47,2.94,1028.72,2429660.81,1141.9,2568075.55,584.22,1240639.01,977.03,1691591.55
120040105000316,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,409,1404,3.43,2.5,1293.38,3024190.56,1374.01,3102132.29,716,1633623.6,1125.14,2107449.99
120040105000317,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,471,1792,3.8,3.8,293.46,270213.31,625.42,368712.76,240.03,155817.98,592.69,175770.76
120040105000318,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,282,1099,3.9,3.79,786.99,1632512.21,977.67,1842556.17,413.99,781207.15,852.56,1235975.21
120040105000319,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),5,0,94,355,3.78,3.08,351.05,200034.03,634.6,181304.52,296.53,189112.23,632.75,190809.29
120040105000320,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,1,3,3,0,510,0,510,0,255,130050,510,0
120040105000321,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,16,73,4.56,7.33,129.38,75059.58,517.5,107491.67,74.52,36863.53,440.36,58713.45
120040105000322,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,13,61,4.69,6.9,211.08,107405.08,457.33,122626.67,82.84,50402.45,414.22,122791.44
120040105000323,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,137,491,3.58,4.02,390.98,129873.17,530.34,101981.51,251.8,112492.43,516.44,93955.2
120040105000324,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,114,493,4.32,4.26,743.07,1053305.64,985,1159172.49,421.76,595185.76,875.1,839524.93
120040105000325,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,449,1631,3.63,3.7,741.52,1383131.33,808.11,1453701.51,554.08,12879282.33,869.65,19949429.7
120040105000326,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,443,1896,4.28,5.27,1014.52,1646173.73,1221.29,1729378.38,582.24,1042625.39,1211.5,1407593.05
120040105000327,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,325,1239,3.81,3.94,783.75,471209.34,837.89,458354.04,386.46,338150.64,745.9,384646.19
120040105000328,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,401,1387,3.46,3.9,593.93,568269.39,698.44,595347.9,458.57,13904132.2,857.18,25669511.88
120040105000329,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,99,405,4.09,5,4530.15,1612506748.72,6406.93,2278028333.57,1540.39,493430176.87,3590.54,1147498160.41
120040105000330,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,19,80,4.21,5.84,223.16,231745.03,706.67,424266.67,98.15,88184.04,638,244395.56
120040105000331,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),5,0,66,283,4.29,4.15,545.39,249079.5,631.51,233756.75,276.31,164967.9,608.47,161131.48
120040105000332,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),5,0,73,251,3.44,2.28,623.99,230857.9,690.17,209341.34,338.93,171574.17,581.41,153192.23
120040105000333,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,65,231,3.55,2.59,662.82,616376.34,694.89,624038.36,348.06,317076.76,555.09,391399.22
120040105000335,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),4,0,17,54,3.18,2.15,1365.29,1464226.47,1657.86,1279787.36,707.5,1086875,1556.5,1068750.26
120040105000336,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,48,137,2.85,2.13,1612.31,2751483.96,1719.8,2750026.85,1165.87,2285647.75,1581.3,2444992.91
120040105000337,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,63,237,3.76,2.93,392.4,57503.86,441.45,42776.07,269.24,76642.22,438.98,50160.9
120040105000338,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,113,464,4.11,6.74,622.49,2319856.93,901.81,3119172.21,449.66,1364400.56,872.58,2283611.58
120040105000341,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,211,574,2.72,1.38,4371.97,14328846.79,4566.76,14076449.85,3026.18,12962755.41,3939.9,13277612.89
